CalendarYear;YearMonthNumber;QuarterLabel;MonthYear;TerritoryGroup;Country;Region;ProductCategory;ProductSubcategory;IncomeGroup;AgeGroup;Gender;Occupation;HouseOwnerFlag;Revenue;Profit;UnitsSold;SalesOrderNumber;CustomerKey
2013;201311;Q4;Nov 2013;Pacific;Australia;Australia;Bikes;Road Bikes;Middle Income;26-35;Male;Management;1;701.94;276.54;1;SO001915;11364
2013;201311;Q4;Nov 2013;Pacific;Australia;Australia;Clothing;Gloves;Middle Income;26-35;Male;Management;1;38.17;14.58;1;SO001915;11364
2013;201311;Q4;Nov 2013;Europe;United Kingdom;United Kingdom;Clothing;Jerseys;Middle Income;55+;Female;Professional;0;109.92;44.62;3;SO001916;11440
2013;201311;Q4;Nov 2013;Pacific;Australia;Australia;Clothing;Jerseys;High Income;46-55;Female;Manual;0;78.00;28.85;1;SO001917;11696
2013;201311;Q4;Nov 2013;Pacific;Australia;Australia;Bikes;Mountain Bikes;High Income;46-55;Female;Manual;0;1743.86;763.13;1;SO001917;11696
2013;201311;Q4;Nov 2013;Europe;United Kingdom;United Kingdom;Bikes;Touring Bikes;Low Income;55+;Female;Skilled Manual;0;3092.83;1192.11;1;SO001918;11425
2013;201311;Q4;Nov 2013;Europe;United Kingdom;United Kingdom;Bikes;Mountain Bikes;Low Income;55+;Female;Skilled Manual;0;9527.94;3577.61;3;SO001918;11425
2013;201311;Q4;Nov 2013;North America;United States;Southwest;Clothing;Jerseys;High Income;26-35;Male;Skilled Manual;0;62.53;26.37;1;SO001919;11876
2013;201311;Q4;Nov 2013;North America;United States;Southeast;Bikes;Touring Bikes;Middle Income;55+;Male;Skilled Manual;1;2646.62;1175.88;2;SO001920;11118
2013;201311;Q4;Nov 2013;Pacific;Australia;Australia;Bikes;Road Bikes;Middle Income;55+;Female;Professional;1;1113.29;487.68;1;SO001921;11421
2013;201311;Q4;Nov 2013;North America;United States;Central;Accessories;Fenders;High Income;55+;Female;Professional;1;115.73;69.16;1;SO001922;11724
2013;201311;Q4;Nov 2013;North America;United States;Central;Clothing;Jerseys;High Income;55+;Female;Professional;1;79.12;30.72;2;SO001922;11724
2013;201311;Q4;Nov 2013;North America;United States;Central;Components;Brakes;High Income;55+;Female;Professional;1;473.33;171.22;1;SO001922;11724
2013;201311;Q4;Nov 2013;North America;United States;Northwest;Bikes;Road Bikes;High Income;55+;Female;Professional;1;2705.77;1056.31;1;SO001923;11271
2013;201311;Q4;Nov 2013;Pacific;Australia;Australia;Accessories;Helmets;Low Income;55+;Male;Clerical;0;219.21;141.70;3;SO001924;11007
2013;201311;Q4;Nov 2013;Pacific;Australia;Australia;Components;Saddles;Low Income;55+;Male;Clerical;0;349.94;109.69;1;SO001924;11007
2013;201311;Q4;Nov 2013;Pacific;Australia;Australia;Accessories;Bottles and Cages;High Income;26-35;Male;Professional;0;151.36;95.16;2;SO001925;11120
2013;201311;Q4;Nov 2013;Pacific;Australia;Australia;Bikes;Mountain Bikes;High Income;26-35;Male;Professional;0;1700.10;748.02;1;SO001925;11120
2013;201311;Q4;Nov 2013;Europe;United Kingdom;United Kingdom;Bikes;Road Bikes;Low Income;55+;Male;Professional;1;2625.07;1118.51;1;SO001926;11520
2013;201311;Q4;Nov 2013;Europe;United Kingdom;United Kingdom;Components;Brakes;Low Income;55+;Male;Professional;1;890.96;317.46;2;SO001926;11520
2013;201311;Q4;Nov 2013;North America;United States;Southeast;Bikes;Mountain Bikes;High Income;26-35;Female;Skilled Manual;0;6118.28;2651.71;2;SO001927;11648
2013;201311;Q4;Nov 2013;Pacific;Australia;Australia;Clothing;Jerseys;High Income;55+;Male;Skilled Manual;1;138.20;57.40;2;SO001928;11006
2013;201311;Q4;Nov 2013;Pacific;Australia;Australia;Bikes;Mountain Bikes;High Income;55+;Male;Skilled Manual;1;2952.44;1222.74;1;SO001928;11006
2013;201311;Q4;Nov 2013;North America;United States;Central;Accessories;Tires and Tubes;Middle Income;36-45;Female;Professional;1;219.70;128.04;2;SO001929;11241
2013;201311;Q4;Nov 2013;North America;United States;Southeast;Bikes;Road Bikes;Middle Income;46-55;Male;Manual;1;3451.85;1298.77;1;SO001930;11847
2013;201311;Q4;Nov 2013;North America;Canada;Canada;Bikes;Touring Bikes;Middle Income;46-55;Female;Clerical;0;1971.59;848.22;1;SO001931;11146
2013;201311;Q4;Nov 2013;North America;United States;Central;Bikes;Touring Bikes;High Income;36-45;Male;Clerical;1;2014.36;792.61;1;SO001932;11619
2013;201311;Q4;Nov 2013;Pacific;Australia;Australia;Bikes;Road Bikes;Middle Income;18-25;Female;Management;1;2852.44;1178.66;1;SO001933;11729
2013;201311;Q4;Nov 2013;Pacific;Australia;Australia;Bikes;Mountain Bikes;Middle Income;18-25;Female;Management;1;2161.86;846.60;1;SO001933;11729
2013;201311;Q4;Nov 2013;Pacific;Australia;Australia;Components;Saddles;Middle Income;18-25;Female;Management;1;61.15;20.28;1;SO001933;11729
2013;201311;Q4;Nov 2013;North America;United States;Southeast;Bikes;Road Bikes;High Income;55+;Female;Professional;0;3832.77;1637.91;3;SO001934;11387
2013;201311;Q4;Nov 2013;North America;United States;Southwest;Bikes;Road Bikes;Low Income;36-45;Male;Skilled Manual;1;4325.90;1814.91;2;SO001935;11151
2013;201311;Q4;Nov 2013;North America;United States;Southwest;Accessories;Helmets;Low Income;36-45;Male;Skilled Manual;1;17.42;11.44;1;SO001935;11151
2013;201311;Q4;Nov 2013;North America;United States;Northeast;Bikes;Mountain Bikes;Low Income;46-55;Male;Skilled Manual;0;1740.11;701.43;1;SO001936;11057
2013;201311;Q4;Nov 2013;North America;United States;Northeast;Bikes;Touring Bikes;Low Income;46-55;Male;Skilled Manual;0;2558.87;996.36;1;SO001936;11057
2013;201311;Q4;Nov 2013;Europe;United Kingdom;United Kingdom;Clothing;Gloves;Low Income;26-35;Male;Manual;1;151.00;57.71;2;SO001937;11129
2013;201311;Q4;Nov 2013;Europe;United Kingdom;United Kingdom;Accessories;Helmets;Low Income;26-35;Male;Manual;1;8.56;5.58;1;SO001937;11129
2013;201311;Q4;Nov 2013;Europe;United Kingdom;United Kingdom;Components;Saddles;Low Income;26-35;Male;Manual;1;162.01;60.36;1;SO001937;11129
2013;201311;Q4;Nov 2013;North America;United States;Southeast;Bikes;Mountain Bikes;High Income;46-55;Male;Skilled Manual;0;2186.53;848.91;1;SO001938;11878
2013;201311;Q4;Nov 2013;North America;United States;Southeast;Bikes;Touring Bikes;High Income;46-55;Male;Skilled Manual;0;9370.14;4142.50;3;SO001938;11878
2013;201311;Q4;Nov 2013;North America;United States;Northwest;Bikes;Road Bikes;Middle Income;55+;Female;Management;1;2426.35;1054.11;1;SO001939;11529
2013;201311;Q4;Nov 2013;North America;United States;Southwest;Accessories;Tires and Tubes;Middle Income;46-55;Female;Skilled Manual;0;114.29;67.60;1;SO001940;11830
2013;201311;Q4;Nov 2013;Europe;United Kingdom;United Kingdom;Bikes;Road Bikes;High Income;26-35;Female;Skilled Manual;0;3217.30;1440.06;1;SO001941;11766
2013;201311;Q4;Nov 2013;Pacific;Australia;Australia;Bikes;Touring Bikes;Middle Income;46-55;Male;Skilled Manual;1;3394.11;1298.95;1;SO001942;11695
2013;201311;Q4;Nov 2013;Pacific;Australia;Australia;Components;Handlebars;Middle Income;55+;Male;Manual;0;360.30;122.52;1;SO001943;11268
2013;201311;Q4;Nov 2013;Europe;United Kingdom;United Kingdom;Bikes;Road Bikes;Low Income;46-55;Male;Professional;0;987.62;426.82;1;SO001944;11080
2013;201311;Q4;Nov 2013;Europe;United Kingdom;United Kingdom;Accessories;Fenders;Low Income;46-55;Male;Professional;0;80.52;46.92;1;SO001944;11080
2013;201311;Q4;Nov 2013;North America;United States;Northwest;Bikes;Road Bikes;Middle Income;55+;Male;Professional;0;5085.96;2122.22;3;SO001945;11861
2013;201311;Q4;Nov 2013;Pacific;Australia;Australia;Clothing;Caps;Middle Income;46-55;Female;Management;0;28.57;12.23;1;SO001946;11888
2013;201311;Q4;Nov 2013;North America;United States;Northeast;Bikes;Mountain Bikes;High Income;55+;Female;Management;1;827.98;320.00;1;SO001947;11232
2013;201311;Q4;Nov 2013;North America;United States;Northeast;Accessories;Bottles and Cages;High Income;55+;Female;Management;1;73.97;45.84;1;SO001947;11232
2013;201311;Q4;Nov 2013;Europe;United Kingdom;United Kingdom;Bikes;Road Bikes;High Income;55+;Male;Manual;0;2689.55;1195.32;1;SO001948;11756
2013;201311;Q4;Nov 2013;Europe;United Kingdom;United Kingdom;Clothing;Jerseys;High Income;55+;Male;Manual;0;61.35;24.54;1;SO001948;11756
2013;201311;Q4;Nov 2013;North America;United States;Southeast;Bikes;Mountain Bikes;High Income;36-45;Male;Clerical;1;1148.50;442.05;1;SO001949;11261
2013;201311;Q4;Nov 2013;North America;Canada;Canada;Accessories;Tires and Tubes;Middle Income;55+;Female;Professional;1;212.02;137.86;2;SO001950;11891
2013;201311;Q4;Nov 2013;North America;United States;Southeast;Bikes;Road Bikes;Middle Income;36-45;Female;Clerical;1;3106.96;1393.66;1;SO001951;11537
2013;201311;Q4;Nov 2013;Pacific;Australia;Australia;Components;Wheels;Middle Income;46-55;Male;Management;0;421.34;133.57;1;SO001952;11361
2013;201311;Q4;Nov 2013;Pacific;Australia;Australia;Clothing;Gloves;Middle Income;55+;Female;Management;1;20.78;7.98;1;SO001953;11876
2013;201311;Q4;Nov 2013;Pacific;Australia;Australia;Bikes;Road Bikes;Middle Income;55+;Male;Clerical;1;3467.90;1309.34;1;SO001954;11797
2013;201311;Q4;Nov 2013;Pacific;Australia;Australia;Bikes;Touring Bikes;Middle Income;55+;Male;Clerical;1;3826.92;1520.07;3;SO001954;11797
2013;201311;Q4;Nov 2013;Europe;United Kingdom;United Kingdom;Components;Wheels;Low Income;46-55;Female;Clerical;1;441.54;158.93;1;SO001955;11830
2013;201311;Q4;Nov 2013;Pacific;Australia;Australia;Bikes;Touring Bikes;Middle Income;55+;Female;Manual;0;2630.03;1125.99;1;SO001956;11478
2013;201311;Q4;Nov 2013;Pacific;Australia;Australia;Bikes;Road Bikes;Middle Income;55+;Female;Manual;0;5993.50;2604.29;2;SO001956;11478
2013;201311;Q4;Nov 2013;Pacific;Australia;Australia;Bikes;Road Bikes;Low Income;46-55;Female;Manual;0;2630.17;1043.96;1;SO001957;11726
2013;201311;Q4;Nov 2013;Pacific;Australia;Australia;Bikes;Road Bikes;Low Income;46-55;Female;Manual;0;1897.48;776.81;1;SO001957;11726
2013;201311;Q4;Nov 2013;Pacific;Australia;Australia;Bikes;Touring Bikes;Low Income;46-55;Female;Manual;0;2907.28;1174.57;1;SO001957;11726
2013;201311;Q4;Nov 2013;Europe;Germany;Germany;Clothing;Jerseys;Low Income;36-45;Male;Manual;1;197.01;83.52;3;SO001958;11213
2013;201311;Q4;Nov 2013;Pacific;Australia;Australia;Clothing;Jerseys;High Income;36-45;Male;Clerical;1;25.74;10.52;1;SO001959;11183
2013;201311;Q4;Nov 2013;North America;United States;Northwest;Bikes;Mountain Bikes;Middle Income;36-45;Male;Clerical;1;2338.07;867.47;1;SO001960;11342
2013;201311;Q4;Nov 2013;Europe;Germany;Germany;Accessories;Helmets;Low Income;55+;Female;Clerical;0;109.16;65.27;1;SO001961;11002
2013;201311;Q4;Nov 2013;Europe;France;France;Bikes;Mountain Bikes;Middle Income;55+;Female;Clerical;0;1804.33;674.11;1;SO001962;11677
2013;201311;Q4;Nov 2013;Europe;United Kingdom;United Kingdom;Bikes;Touring Bikes;Low Income;36-45;Male;Professional;1;1143.05;447.34;1;SO001963;11185
2013;201311;Q4;Nov 2013;North America;Canada;Canada;Bikes;Road Bikes;Low Income;55+;Female;Skilled Manual;1;1031.93;438.06;1;SO001964;11371
2013;201311;Q4;Nov 2013;North America;Canada;Canada;Bikes;Touring Bikes;Low Income;55+;Female;Skilled Manual;1;3402.18;1442.78;1;SO001964;11371
2013;201311;Q4;Nov 2013;North America;Canada;Canada;Bikes;Touring Bikes;High Income;55+;Male;Manual;1;3128.95;1329.60;1;SO001965;11210
2013;201311;Q4;Nov 2013;Europe;United Kingdom;United Kingdom;Components;Saddles;High Income;46-55;Female;Management;1;832.42;305.04;2;SO001966;11430
2013;201311;Q4;Nov 2013;Europe;Germany;Germany;Bikes;Road Bikes;High Income;46-55;Female;Clerical;0;2079.83;840.13;1;SO001967;11300
2013;201311;Q4;Nov 2013;Europe;United Kingdom;United Kingdom;Bikes;Touring Bikes;Middle Income;55+;Female;Skilled Manual;1;2333.43;912.85;1;SO001968;11821
2013;201311;Q4;Nov 2013;Europe;United Kingdom;United Kingdom;Bikes;Mountain Bikes;Middle Income;55+;Female;Skilled Manual;1;3057.49;1329.19;1;SO001968;11821
2013;201311;Q4;Nov 2013;North America;United States;Southeast;Bikes;Road Bikes;High Income;55+;Male;Management;1;2381.44;882.19;1;SO001969;11244
2013;201311;Q4;Nov 2013;North America;United States;Central;Bikes;Road Bikes;Middle Income;36-45;Male;Manual;1;3356.62;1390.71;2;SO001970;11742
2013;201311;Q4;Nov 2013;Europe;United Kingdom;United Kingdom;Accessories;Bottles and Cages;Middle Income;46-55;Male;Management;1;37.80;23.16;2;SO001971;11033
2013;201311;Q4;Nov 2013;Europe;United Kingdom;United Kingdom;Bikes;Touring Bikes;Middle Income;46-55;Male;Management;1;2650.56;1039.38;1;SO001971;11033
2013;201311;Q4;Nov 2013;Europe;United Kingdom;United Kingdom;Clothing;Caps;Middle Income;46-55;Male;Management;1;34.63;15.15;1;SO001971;11033
2013;201311;Q4;Nov 2013;North America;United States;Southwest;Bikes;Mountain Bikes;Low Income;55+;Male;Management;1;6325.20;2546.58;2;SO001972;11896
2013;201311;Q4;Nov 2013;North America;United States;Southwest;Bikes;Touring Bikes;Low Income;55+;Male;Management;1;2327.99;899.72;1;SO001972;11896
2013;201311;Q4;Nov 2013;Europe;France;France;Clothing;Gloves;Middle Income;46-55;Female;Clerical;0;101.28;42.81;3;SO001973;11298
2013;201311;Q4;Nov 2013;Pacific;Australia;Australia;Bikes;Mountain Bikes;Middle Income;26-35;Male;Manual;1;2459.20;995.72;1;SO001974;11634
2013;201311;Q4;Nov 2013;Pacific;Australia;Australia;Bikes;Touring Bikes;Middle Income;26-35;Male;Manual;1;3146.79;1246.86;1;SO001974;11634
2013;201311;Q4;Nov 2013;North America;United States;Central;Bikes;Mountain Bikes;Middle Income;55+;Female;Manual;1;1521.68;573.64;2;SO001975;11401
2013;201311;Q4;Nov 2013;North America;United States;Southwest;Bikes;Road Bikes;Middle Income;55+;Female;Clerical;0;2851.90;1211.77;1;SO001976;11257
2013;201311;Q4;Nov 2013;North America;United States;Southwest;Bikes;Mountain Bikes;Middle Income;55+;Female;Clerical;0;1562.36;628.50;2;SO001976;11257
2013;201311;Q4;Nov 2013;Pacific;Australia;Australia;Accessories;Bottles and Cages;High Income;26-35;Male;Manual;0;101.80;59.82;2;SO001977;11540
2013;201311;Q4;Nov 2013;Pacific;Australia;Australia;Bikes;Mountain Bikes;High Income;26-35;Male;Manual;0;2077.56;810.84;1;SO001977;11540
2013;201311;Q4;Nov 2013;Pacific;Australia;Australia;Accessories;Tires and Tubes;High Income;26-35;Male;Manual;0;50.34;32.16;3;SO001977;11540
2013;201311;Q4;Nov 2013;Europe;Germany;Germany;Bikes;Mountain Bikes;Middle Income;55+;Female;Professional;1;885.19;330.70;1;SO001978;11212
2013;201311;Q4;Nov 2013;Europe;Germany;Germany;Clothing;Caps;Middle Income;55+;Female;Professional;1;90.88;39.16;2;SO001978;11212
2013;201311;Q4;Nov 2013;Europe;Germany;Germany;Clothing;Shorts;Middle Income;55+;Female;Professional;1;22.51;8.92;1;SO001978;11212
2013;201311;Q4;Nov 2013;Europe;United Kingdom;United Kingdom;Clothing;Shorts;Middle Income;55+;Male;Professional;0;50.30;21.59;1;SO001979;11209
2013;201311;Q4;Nov 2013;North America;United States;Northwest;Accessories;Bottles and Cages;High Income;55+;Male;Clerical;0;56.94;36.98;1;SO001980;11675
2013;201311;Q4;Nov 2013;North America;United States;Southeast;Bikes;Touring Bikes;High Income;36-45;Male;Clerical;1;1447.54;565.83;1;SO001981;11518
2013;201311;Q4;Nov 2013;North America;United States;Southeast;Bikes;Mountain Bikes;High Income;36-45;Male;Clerical;1;2545.17;1125.17;1;SO001981;11518
2013;201311;Q4;Nov 2013;Pacific;Australia;Australia;Clothing;Shorts;Low Income;36-45;Male;Clerical;1;63.35;26.77;1;SO001982;11760
2013;201311;Q4;Nov 2013;Europe;United Kingdom;United Kingdom;Bikes;Touring Bikes;Low Income;55+;Male;Management;1;2324.74;905.88;2;SO001983;11127
2013;201311;Q4;Nov 2013;Europe;France;France;Accessories;Tires and Tubes;Middle Income;18-25;Male;Professional;1;96.41;56.38;1;SO001984;11870
2013;201311;Q4;Nov 2013;Europe;United Kingdom;United Kingdom;Bikes;Road Bikes;High Income;18-25;Male;Manual;1;1518.18;586.08;1;SO001985;11184
2013;201311;Q4;Nov 2013;Europe;France;France;Bikes;Touring Bikes;Middle Income;55+;Female;Manual;0;5777.86;2152.85;2;SO001986;11680
2013;201311;Q4;Nov 2013;Europe;France;France;Bikes;Mountain Bikes;Middle Income;55+;Female;Manual;0;5011.35;2066.96;3;SO001986;11680
2013;201311;Q4;Nov 2013;Pacific;Australia;Australia;Accessories;Tires and Tubes;Middle Income;55+;Female;Management;0;100.43;61.26;1;SO001987;11725
2013;201311;Q4;Nov 2013;Pacific;Australia;Australia;Accessories;Helmets;Low Income;55+;Male;Clerical;1;26.24;15.98;1;SO001988;11086
2013;201311;Q4;Nov 2013;Pacific;Australia;Australia;Accessories;Fenders;Low Income;55+;Male;Clerical;1;190.20;120.38;2;SO001988;11086
2013;201311;Q4;Nov 2013;North America;United States;Southwest;Clothing;Shorts;Middle Income;36-45;Male;Manual;1;76.66;30.68;2;SO001989;11081
2013;201311;Q4;Nov 2013;North America;United States;Southwest;Bikes;Touring Bikes;Middle Income;36-45;Male;Manual;1;1483.40;632.95;2;SO001989;11081
2013;201311;Q4;Nov 2013;Pacific;Australia;Australia;Bikes;Touring Bikes;Middle Income;26-35;Female;Professional;0;1364.52;541.16;1;SO001990;11301
2013;201311;Q4;Nov 2013;Pacific;Australia;Australia;Bikes;Road Bikes;Middle Income;26-35;Female;Professional;0;1711.11;740.41;1;SO001990;11301
2013;201311;Q4;Nov 2013;Europe;United Kingdom;United Kingdom;Bikes;Road Bikes;Middle Income;46-55;Male;Professional;0;2849.39;1157.31;1;SO001991;11615
2013;201311;Q4;Nov 2013;Europe;United Kingdom;United Kingdom;Bikes;Road Bikes;Middle Income;46-55;Male;Professional;0;2308.39;887.33;1;SO001991;11615
2013;201311;Q4;Nov 2013;Europe;Germany;Germany;Bikes;Mountain Bikes;Low Income;46-55;Male;Skilled Manual;0;873.95;343.29;1;SO001992;11290
2013;201311;Q4;Nov 2013;Europe;Germany;Germany;Clothing;Jerseys;Middle Income;36-45;Female;Clerical;1;29.28;12.13;1;SO001993;11338
2013;201311;Q4;Nov 2013;Europe;Germany;Germany;Bikes;Road Bikes;Middle Income;36-45;Female;Clerical;1;2068.02;790.65;1;SO001993;11338
2013;201311;Q4;Nov 2013;Europe;Germany;Germany;Bikes;Mountain Bikes;Middle Income;36-45;Female;Clerical;1;783.64;300.53;1;SO001993;11338
2013;201311;Q4;Nov 2013;Pacific;Australia;Australia;Clothing;Gloves;Middle Income;55+;Female;Skilled Manual;0;67.57;26.47;1;SO001994;11461
2013;201311;Q4;Nov 2013;Pacific;Australia;Australia;Bikes;Mountain Bikes;Middle Income;55+;Female;Skilled Manual;0;8963.10;3996.42;3;SO001994;11461
2013;201312;Q4;Dec 2013;North America;United States;Southeast;Bikes;Touring Bikes;High Income;55+;Male;Professional;1;1511.41;602.22;1;SO001995;11206
2013;201312;Q4;Dec 2013;Europe;Germany;Germany;Clothing;Caps;High Income;55+;Male;Clerical;0;80.25;31.55;1;SO001996;11344
2013;201312;Q4;Dec 2013;North America;United States;Central;Bikes;Mountain Bikes;Middle Income;18-25;Male;Professional;1;948.62;420.10;1;SO001997;11521
2013;201312;Q4;Dec 2013;North America;United States;Central;Accessories;Tires and Tubes;Middle Income;18-25;Male;Professional;1;31.50;20.08;2;SO001997;11521
2013;201312;Q4;Dec 2013;Pacific;Australia;Australia;Accessories;Fenders;Middle Income;46-55;Male;Manual;0;71.21;46.79;1;SO001998;11467
2013;201312;Q4;Dec 2013;Pacific;Australia;Australia;Bikes;Touring Bikes;Middle Income;46-55;Male;Manual;0;2509.44;933.40;1;SO001998;11467
2013;201312;Q4;Dec 2013;North America;United States;Southwest;Bikes;Mountain Bikes;High Income;46-55;Male;Professional;0;1498.10;558.25;1;SO001999;11090
2013;201312;Q4;Dec 2013;North America;United States;Northeast;Bikes;Mountain Bikes;Middle Income;55+;Female;Management;1;3190.53;1319.18;1;SO002000;11725
2013;201312;Q4;Dec 2013;Pacific;Australia;Australia;Bikes;Road Bikes;High Income;55+;Male;Manual;0;2807.53;1131.37;1;SO002001;11651
2013;201312;Q4;Dec 2013;Pacific;Australia;Australia;Accessories;Bottles and Cages;High Income;36-45;Male;Professional;0;90.43;55.38;1;SO002002;11463
2013;201312;Q4;Dec 2013;Pacific;Australia;Australia;Bikes;Touring Bikes;High Income;46-55;Female;Professional;1;5665.10;2367.68;2;SO002003;11299
2013;201312;Q4;Dec 2013;Pacific;Australia;Australia;Clothing;Shorts;Middle Income;55+;Male;Manual;1;31.81;12.44;1;SO002004;11444
2013;201312;Q4;Dec 2013;North America;Canada;Canada;Clothing;Shorts;High Income;36-45;Male;Manual;1;96.48;39.78;2;SO002005;11456
2013;201312;Q4;Dec 2013;North America;Canada;Canada;Components;Saddles;High Income;46-55;Male;Manual;1;347.13;126.57;1;SO002006;11200
2013;201312;Q4;Dec 2013;Europe;France;France;Accessories;Bottles and Cages;Middle Income;46-55;Male;Manual;0;69.42;41.03;1;SO002007;11065
